MSN,YYYYMM,Value,Column_Order,Description,Unit
RQIMBUS,200401,.448448,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,200402,.525493,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,200403,.548224,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,200404,.450234,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,200405,.490048,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,200406,.491936,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,200407,.548188,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,200408,.542041,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,200409,.483312,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,200410,.516305,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,200411,.516283,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,200412,.502477,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,200413,6.062989,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,200501,.503205,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,200502,.53732,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,200503,.502779,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,200504,.530001,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,200505,.601436,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,200506,.571606,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,200507,.597591,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,200508,.579596,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,200509,.664144,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,200510,.800548,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,200511,.622868,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,200512,.596514,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,200513,7.107606,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,200601,.677956,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,200602,.542554,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,200603,.527883,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,200604,.579944,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,200605,.673023,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,200606,.571451,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,200607,.622898,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,200608,.685056,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,200609,.608134,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,200610,.533545,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,200611,.50307,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,200612,.528727,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,200613,7.054241,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,200701,.590304,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,200702,.482296,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,200703,.605387,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,200704,.603017,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,200705,.656598,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,200706,.578823,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,200707,.64307,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,200708,.55847,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,200709,.547171,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,200710,.539789,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,200711,.522417,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,200712,.515105,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,200713,6.842447,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,200801,.58824,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,200802,.477025,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,200803,.499947,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,200804,.543846,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,200805,.5446,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,200806,.54817,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,200807,.501328,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,200808,.466025,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,200809,.501662,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,200810,.525172,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,200811,.480039,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,200812,.537864,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,200813,6.213917,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,200901,.57023,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,200902,.465846,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,200903,.523677,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,200904,.427051,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,200905,.455801,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,200906,.460383,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,200907,.463827,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,200908,.400959,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,200909,.412281,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,200910,.393819,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,200911,.38985,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,200912,.403698,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,200913,5.367428,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,201001,.482437,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,201002,.383298,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,201003,.391729,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,201004,.465434,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,201005,.427126,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,201006,.418467,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,201007,.471194,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,201008,.483414,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,201009,.431359,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,201010,.447299,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,201011,.398713,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,201012,.418812,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,201013,5.219282,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,201101,.511877,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,201102,.386056,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,201103,.441452,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,201104,.482877,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,201105,.471386,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,201106,.426737,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,201107,.411884,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,201108,.37995,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,201109,.381318,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,201110,.358207,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,201111,.401181,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,201112,.385262,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,201113,5.038187,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,201201,.405926,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,201202,.307123,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,201203,.311321,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,201204,.324637,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,201205,.360572,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,201206,.364372,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,201207,.350589,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,201208,.370998,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,201209,.338161,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,201210,.323252,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,201211,.322607,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,201212,.342051,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,201213,4.121589,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,201301,.360698,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,201302,.304212,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,201303,.339808,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,201304,.392733,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,201305,.409757,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,201306,.344843,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,201307,.373115,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,201308,.353944,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,201309,.337043,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,201310,.35263,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,201311,.312455,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,201312,.287916,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,201313,4.169158,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,201401,.290608,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,201402,.300464,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,201403,.336055,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,201404,.334935,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,201405,.374881,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,201406,.291311,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,201407,.312784,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,201408,.31172,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,201409,.275745,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,201410,.299698,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,201411,.278293,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,201412,.367008,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,201413,3.773499,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,201501,.380913,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,201502,.32627,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,201503,.33437,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,201504,.343672,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,201505,.375915,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,201506,.366496,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,201507,.363613,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,201508,.355436,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,201509,.341256,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
RQIMBUS,201510,.278562,"5","Petroleum Products, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,194913,1.427346,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,195013,1.886296,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,195113,1.872279,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,195213,2.114304,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,195313,2.284823,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,195413,2.323614,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,195513,2.751505,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,195613,3.166178,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,195713,3.461019,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,195813,3.719106,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,195913,3.910109,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,196013,3.998694,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,196113,4.192289,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,196213,4.561672,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,196313,4.650155,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,196413,4.95872,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,196513,5.401965,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,196613,5.628825,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,196713,5.555095,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,196813,6.212622,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,196913,6.90299,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197013,7.469646,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197113,8.540125,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197213,10.298545,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197301,1.072274,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197302,1.076775,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197303,1.209735,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197304,.988771,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197305,1.066793,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197306,1.041206,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197307,1.12801,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197308,1.203989,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197309,1.133511,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197310,1.21093,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197311,1.225297,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197312,1.108304,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197313,13.465595,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197401,.982379,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197402,.861998,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197403,.96415,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197404,1.056042,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197405,1.183521,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197406,1.121429,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197407,1.190742,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197408,1.159041,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197409,1.066845,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197410,1.125143,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197411,1.199676,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197412,1.215721,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197413,13.126685,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197501,1.248017,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197502,1.014125,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197503,1.041313,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197504,.885873,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197505,.946984,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197506,.949238,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197507,1.081545,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197508,1.142595,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197509,1.195463,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197510,1.148959,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197511,1.127091,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197512,1.166344,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197513,12.947546,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197601,1.220072,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197602,1.14297,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197603,1.214313,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197604,1.158489,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197605,1.147273,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197606,1.311874,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197607,1.430589,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197608,1.338889,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197609,1.391271,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197610,1.366672,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197611,1.415333,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197612,1.534371,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197613,15.672116,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197701,1.611484,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197702,1.635524,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197703,1.698072,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197704,1.525947,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197705,1.549067,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197706,1.563246,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197707,1.6443,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197708,1.550966,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197709,1.499471,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197710,1.512121,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197711,1.423216,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197712,1.54211,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197713,18.755525,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197801,1.508604,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197802,1.329092,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197803,1.540088,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197804,1.357406,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197805,1.363091,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197806,1.418804,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197807,1.497998,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197808,1.500255,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197809,1.581919,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197810,1.503418,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197811,1.550073,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197812,1.672818,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197813,17.823568,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197901,1.647721,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197902,1.397682,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197903,1.577919,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197904,1.37587,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197905,1.457298,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197906,1.451446,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197907,1.541535,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197908,1.547188,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197909,1.398457,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197910,1.564892,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197911,1.419045,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197912,1.554142,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,197913,17.933196,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,198001,1.544775,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,198002,1.335477,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
PMIMBUS,198003,1.339226,"6","Total Petroleum, Excluding Biofuels, Imports","Quadrillion Btu"
